midterm_s,pct_reg_of_vep_vrs_s,percentcitizenblack_s,percentcitizenwhite_s,nonvoter_reg_pct_s
1,0.7,0.1,0.6,0.14
1,0.75,0.1,0.6,0.01
1,0.75,0.1,0.6,0.02
1,0.75,0.1,0.6,0.03
1,0.75,0.1,0.6,0.04
1,0.75,0.1,0.6,0.05
1,0.75,0.1,0.6,0.06
1,0.75,0.1,0.6,0.07
1,0.75,0.1,0.6,0.08
1,0.75,0.1,0.6,0.09
1,0.75,0.1,0.6,0.1
1,0.75,0.1,0.6,0.11
1,0.75,0.1,0.6,0.12
1,0.75,0.1,0.6,0.13
1,0.75,0.1,0.6,0.14
1,0.8,0.1,0.6,0.01
1,0.8,0.1,0.6,0.02
1,0.8,0.1,0.6,0.03
1,0.8,0.1,0.6,0.04
1,0.8,0.1,0.6,0.05
1,0.8,0.1,0.6,0.06
1,0.8,0.1,0.6,0.07
1,0.8,0.1,0.6,0.08
1,0.8,0.1,0.6,0.09
1,0.8,0.1,0.6,0.1
1,0.8,0.1,0.6,0.11
1,0.8,0.1,0.6,0.12
1,0.8,0.1,0.6,0.13
1,0.8,0.1,0.6,0.14
1,0.85,0.1,0.6,0.01
1,0.85,0.1,0.6,0.02
1,0.85,0.1,0.6,0.03
1,0.85,0.1,0.6,0.04
1,0.85,0.1,0.6,0.05
1,0.85,0.1,0.6,0.06
1,0.85,0.1,0.6,0.07
1,0.85,0.1,0.6,0.08
1,0.85,0.1,0.6,0.09
1,0.85,0.1,0.6,0.1
1,0.85,0.1,0.6,0.11
1,0.85,0.1,0.6,0.12
1,0.85,0.1,0.6,0.13
1,0.85,0.1,0.6,0.14
1,0.9,0.1,0.6,0.01
1,0.9,0.1,0.6,0.02
1,0.9,0.1,0.6,0.03
1,0.9,0.1,0.6,0.04
1,0.9,0.1,0.6,0.05
1,0.9,0.1,0.6,0.06
1,0.9,0.1,0.6,0.07
1,0.9,0.1,0.6,0.08
1,0.9,0.1,0.6,0.09
1,0.9,0.1,0.6,0.1
1,0.9,0.1,0.6,0.11
1,0.9,0.1,0.6,0.12
1,0.9,0.1,0.6,0.13
1,0.9,0.1,0.6,0.14
1,0.7,0.2,0.6,0.01
1,0.7,0.2,0.6,0.02
1,0.7,0.2,0.6,0.03
1,0.7,0.2,0.6,0.04
1,0.7,0.2,0.6,0.05
1,0.7,0.2,0.6,0.06
1,0.7,0.2,0.6,0.07
1,0.7,0.2,0.6,0.08
1,0.7,0.2,0.6,0.09
1,0.7,0.2,0.6,0.1
1,0.7,0.2,0.6,0.11
1,0.7,0.2,0.6,0.12
1,0.7,0.2,0.6,0.13
1,0.7,0.2,0.6,0.14
1,0.75,0.2,0.6,0.01
1,0.75,0.2,0.6,0.02
1,0.75,0.2,0.6,0.03
1,0.75,0.2,0.6,0.04
1,0.75,0.2,0.6,0.05
1,0.75,0.2,0.6,0.06
1,0.75,0.2,0.6,0.07
1,0.75,0.2,0.6,0.08
1,0.75,0.2,0.6,0.09
1,0.75,0.2,0.6,0.1
1,0.75,0.2,0.6,0.11
1,0.75,0.2,0.6,0.12
1,0.75,0.2,0.6,0.13
1,0.75,0.2,0.6,0.14
1,0.8,0.2,0.6,0.01
1,0.8,0.2,0.6,0.02
1,0.8,0.2,0.6,0.03
1,0.8,0.2,0.6,0.04
1,0.8,0.2,0.6,0.05
1,0.8,0.2,0.6,0.06
1,0.8,0.2,0.6,0.07
1,0.8,0.2,0.6,0.08
1,0.8,0.2,0.6,0.09
1,0.8,0.2,0.6,0.1
1,0.8,0.2,0.6,0.11
1,0.8,0.2,0.6,0.12
1,0.8,0.2,0.6,0.13
1,0.8,0.2,0.6,0.14
1,0.85,0.2,0.6,0.01
1,0.85,0.2,0.6,0.02
1,0.85,0.2,0.6,0.03
1,0.85,0.2,0.6,0.04
1,0.85,0.2,0.6,0.05
1,0.85,0.2,0.6,0.06
1,0.85,0.2,0.6,0.07
1,0.85,0.2,0.6,0.08
1,0.85,0.2,0.6,0.09
1,0.85,0.2,0.6,0.1
1,0.85,0.2,0.6,0.11
1,0.85,0.2,0.6,0.12
1,0.85,0.2,0.6,0.13
1,0.85,0.2,0.6,0.14
1,0.9,0.2,0.6,0.01
1,0.9,0.2,0.6,0.02
1,0.9,0.2,0.6,0.03
1,0.9,0.2,0.6,0.04
1,0.9,0.2,0.6,0.05
1,0.9,0.2,0.6,0.06
1,0.9,0.2,0.6,0.07
1,0.9,0.2,0.6,0.08
1,0.9,0.2,0.6,0.09
1,0.9,0.2,0.6,0.1
1,0.9,0.2,0.6,0.11
1,0.9,0.2,0.6,0.12
1,0.9,0.2,0.6,0.13
1,0.9,0.2,0.6,0.14
1,0.7,0.3,0.6,0.01
1,0.7,0.3,0.6,0.02
1,0.7,0.3,0.6,0.03
1,0.7,0.3,0.6,0.04
1,0.7,0.3,0.6,0.05
1,0.7,0.3,0.6,0.06
1,0.7,0.3,0.6,0.07
1,0.7,0.3,0.6,0.08
1,0.7,0.3,0.6,0.09
1,0.7,0.3,0.6,0.1
1,0.7,0.3,0.6,0.11
1,0.7,0.3,0.6,0.12
1,0.7,0.3,0.6,0.13
1,0.7,0.3,0.6,0.14
1,0.75,0.3,0.6,0.01
1,0.75,0.3,0.6,0.02
1,0.75,0.3,0.6,0.03
1,0.75,0.3,0.6,0.04
1,0.75,0.3,0.6,0.05
1,0.75,0.3,0.6,0.06
1,0.75,0.3,0.6,0.07
1,0.75,0.3,0.6,0.08
1,0.75,0.3,0.6,0.09
1,0.75,0.3,0.6,0.1
1,0.75,0.3,0.6,0.11
1,0.75,0.3,0.6,0.12
1,0.75,0.3,0.6,0.13
1,0.75,0.3,0.6,0.14
1,0.8,0.3,0.6,0.01
1,0.8,0.3,0.6,0.02
1,0.8,0.3,0.6,0.03
1,0.8,0.3,0.6,0.04
1,0.8,0.3,0.6,0.05
1,0.8,0.3,0.6,0.06
1,0.8,0.3,0.6,0.07
1,0.8,0.3,0.6,0.08
1,0.8,0.3,0.6,0.09
1,0.8,0.3,0.6,0.1
1,0.8,0.3,0.6,0.11
1,0.8,0.3,0.6,0.12
1,0.8,0.3,0.6,0.13
1,0.8,0.3,0.6,0.14
1,0.85,0.3,0.6,0.01
1,0.85,0.3,0.6,0.02
1,0.85,0.3,0.6,0.03
1,0.85,0.3,0.6,0.04
1,0.85,0.3,0.6,0.05
1,0.85,0.3,0.6,0.06
1,0.85,0.3,0.6,0.07
1,0.85,0.3,0.6,0.08
1,0.85,0.3,0.6,0.09
1,0.85,0.3,0.6,0.1
1,0.85,0.3,0.6,0.11
1,0.85,0.3,0.6,0.12
1,0.85,0.3,0.6,0.13
1,0.85,0.3,0.6,0.14
1,0.9,0.3,0.6,0.01
1,0.9,0.3,0.6,0.02
1,0.9,0.3,0.6,0.03
1,0.9,0.3,0.6,0.04
1,0.9,0.3,0.6,0.05
1,0.9,0.3,0.6,0.06
1,0.9,0.3,0.6,0.07
1,0.9,0.3,0.6,0.08
1,0.9,0.3,0.6,0.09
1,0.9,0.3,0.6,0.1
1,0.9,0.3,0.6,0.11
1,0.9,0.3,0.6,0.12
1,0.9,0.3,0.6,0.13
1,0.9,0.3,0.6,0.14
1,0.7,0.4,0.6,0.01
1,0.7,0.4,0.6,0.02
1,0.7,0.4,0.6,0.03
1,0.7,0.4,0.6,0.04
1,0.7,0.4,0.6,0.05
1,0.7,0.4,0.6,0.06
1,0.7,0.4,0.6,0.07
1,0.7,0.4,0.6,0.08
1,0.7,0.4,0.6,0.09
1,0.7,0.4,0.6,0.1
1,0.7,0.4,0.6,0.11
1,0.7,0.4,0.6,0.12
1,0.7,0.4,0.6,0.13
1,0.7,0.4,0.6,0.14
1,0.75,0.4,0.6,0.01
1,0.75,0.4,0.6,0.02
1,0.75,0.4,0.6,0.03
1,0.75,0.4,0.6,0.04
1,0.75,0.4,0.6,0.05
1,0.75,0.4,0.6,0.06
1,0.75,0.4,0.6,0.07
1,0.75,0.4,0.6,0.08
1,0.75,0.4,0.6,0.09
1,0.75,0.4,0.6,0.1
1,0.75,0.4,0.6,0.11
1,0.75,0.4,0.6,0.12
1,0.75,0.4,0.6,0.13
1,0.75,0.4,0.6,0.14
1,0.8,0.4,0.6,0.01
1,0.8,0.4,0.6,0.02
1,0.8,0.4,0.6,0.03
1,0.8,0.4,0.6,0.04
1,0.8,0.4,0.6,0.05
1,0.8,0.4,0.6,0.06
1,0.8,0.4,0.6,0.07
1,0.8,0.4,0.6,0.08
1,0.8,0.4,0.6,0.09
1,0.8,0.4,0.6,0.1
1,0.8,0.4,0.6,0.11
1,0.8,0.4,0.6,0.12
1,0.8,0.4,0.6,0.13
1,0.8,0.4,0.6,0.14
1,0.85,0.4,0.6,0.01
1,0.85,0.4,0.6,0.02
1,0.85,0.4,0.6,0.03
1,0.85,0.4,0.6,0.04
1,0.85,0.4,0.6,0.05
1,0.85,0.4,0.6,0.06
1,0.85,0.4,0.6,0.07
1,0.85,0.4,0.6,0.08
1,0.85,0.4,0.6,0.09
1,0.85,0.4,0.6,0.1
1,0.85,0.4,0.6,0.11
1,0.85,0.4,0.6,0.12
1,0.85,0.4,0.6,0.13
1,0.85,0.4,0.6,0.14
1,0.9,0.4,0.6,0.01
1,0.9,0.4,0.6,0.02
1,0.9,0.4,0.6,0.03
1,0.9,0.4,0.6,0.04
1,0.9,0.4,0.6,0.05
1,0.9,0.4,0.6,0.06
1,0.9,0.4,0.6,0.07
1,0.9,0.4,0.6,0.08
1,0.9,0.4,0.6,0.09
1,0.9,0.4,0.6,0.1
1,0.9,0.4,0.6,0.11
1,0.9,0.4,0.6,0.12
1,0.9,0.4,0.6,0.13
1,0.9,0.4,0.6,0.14
1,0.7,0.03,0.7,0.01
1,0.7,0.03,0.7,0.02
1,0.7,0.03,0.7,0.03
1,0.7,0.03,0.7,0.04
1,0.7,0.03,0.7,0.05
1,0.7,0.03,0.7,0.06
1,0.7,0.03,0.7,0.07
1,0.7,0.03,0.7,0.08
1,0.7,0.03,0.7,0.09
1,0.7,0.03,0.7,0.1
1,0.7,0.03,0.7,0.11
1,0.7,0.03,0.7,0.12
1,0.7,0.03,0.7,0.13
1,0.7,0.03,0.7,0.14
1,0.75,0.03,0.7,0.01
1,0.75,0.03,0.7,0.02
1,0.75,0.03,0.7,0.03
1,0.75,0.03,0.7,0.04
1,0.75,0.03,0.7,0.05
1,0.75,0.03,0.7,0.06
1,0.75,0.03,0.7,0.07
1,0.75,0.03,0.7,0.08
1,0.75,0.03,0.7,0.09
1,0.75,0.03,0.7,0.1
1,0.75,0.03,0.7,0.11
1,0.75,0.03,0.7,0.12
1,0.75,0.03,0.7,0.13
1,0.75,0.03,0.7,0.14
1,0.8,0.03,0.7,0.01
1,0.8,0.03,0.7,0.02
1,0.8,0.03,0.7,0.03
1,0.8,0.03,0.7,0.04
1,0.8,0.03,0.7,0.05
1,0.8,0.03,0.7,0.06
1,0.8,0.03,0.7,0.07
1,0.8,0.03,0.7,0.08
1,0.8,0.03,0.7,0.09
1,0.8,0.03,0.7,0.1
1,0.8,0.03,0.7,0.11
1,0.8,0.03,0.7,0.12
1,0.8,0.03,0.7,0.13
1,0.8,0.03,0.7,0.14
1,0.85,0.03,0.7,0.01
1,0.85,0.03,0.7,0.02
1,0.85,0.03,0.7,0.03
1,0.85,0.03,0.7,0.04
1,0.85,0.03,0.7,0.05
1,0.85,0.03,0.7,0.06
1,0.85,0.03,0.7,0.07
1,0.85,0.03,0.7,0.08
1,0.85,0.03,0.7,0.09
1,0.85,0.03,0.7,0.1
1,0.85,0.03,0.7,0.11
1,0.85,0.03,0.7,0.12
1,0.85,0.03,0.7,0.13
1,0.85,0.03,0.7,0.14
1,0.9,0.03,0.7,0.01
1,0.9,0.03,0.7,0.02
1,0.9,0.03,0.7,0.03
1,0.9,0.03,0.7,0.04
1,0.9,0.03,0.7,0.05
1,0.9,0.03,0.7,0.06
1,0.9,0.03,0.7,0.07
1,0.9,0.03,0.7,0.08
1,0.9,0.03,0.7,0.09
1,0.9,0.03,0.7,0.1
1,0.9,0.03,0.7,0.11
1,0.9,0.03,0.7,0.12
1,0.9,0.03,0.7,0.13
1,0.9,0.03,0.7,0.14
1,0.7,0.07,0.7,0.01
1,0.7,0.07,0.7,0.02
1,0.7,0.07,0.7,0.03
1,0.7,0.07,0.7,0.04
1,0.7,0.07,0.7,0.05
1,0.7,0.07,0.7,0.06
1,0.7,0.07,0.7,0.07
1,0.7,0.07,0.7,0.08
1,0.7,0.07,0.7,0.09
1,0.7,0.07,0.7,0.1
1,0.7,0.07,0.7,0.11
1,0.7,0.07,0.7,0.12
1,0.7,0.07,0.7,0.13
1,0.7,0.07,0.7,0.14
1,0.75,0.07,0.7,0.01
1,0.75,0.07,0.7,0.02
1,0.75,0.07,0.7,0.03
1,0.75,0.07,0.7,0.04
1,0.75,0.07,0.7,0.05
1,0.75,0.07,0.7,0.06
1,0.75,0.07,0.7,0.07
1,0.75,0.07,0.7,0.08
1,0.75,0.07,0.7,0.09
1,0.75,0.07,0.7,0.1
1,0.75,0.07,0.7,0.11
1,0.75,0.07,0.7,0.12
1,0.75,0.07,0.7,0.13
1,0.75,0.07,0.7,0.14
1,0.8,0.07,0.7,0.01
1,0.8,0.07,0.7,0.02
1,0.8,0.07,0.7,0.03
1,0.8,0.07,0.7,0.04
1,0.8,0.07,0.7,0.05
1,0.8,0.07,0.7,0.06
1,0.8,0.07,0.7,0.07
1,0.8,0.07,0.7,0.08
1,0.8,0.07,0.7,0.09
1,0.8,0.07,0.7,0.1
1,0.8,0.07,0.7,0.11
1,0.8,0.07,0.7,0.12
1,0.8,0.07,0.7,0.13
1,0.8,0.07,0.7,0.14
1,0.85,0.07,0.7,0.01
1,0.85,0.07,0.7,0.02
1,0.85,0.07,0.7,0.03
1,0.85,0.07,0.7,0.04
1,0.85,0.07,0.7,0.05
1,0.85,0.07,0.7,0.06
1,0.85,0.07,0.7,0.07
1,0.85,0.07,0.7,0.08
1,0.85,0.07,0.7,0.09
1,0.85,0.07,0.7,0.1
1,0.85,0.07,0.7,0.11
1,0.85,0.07,0.7,0.12
1,0.85,0.07,0.7,0.13
1,0.85,0.07,0.7,0.14
1,0.9,0.07,0.7,0.01
1,0.9,0.07,0.7,0.02
1,0.9,0.07,0.7,0.03
1,0.9,0.07,0.7,0.04
1,0.9,0.07,0.7,0.05
1,0.9,0.07,0.7,0.06
1,0.9,0.07,0.7,0.07
1,0.9,0.07,0.7,0.08
1,0.9,0.07,0.7,0.09
1,0.9,0.07,0.7,0.1
1,0.9,0.07,0.7,0.11
1,0.9,0.07,0.7,0.12
1,0.9,0.07,0.7,0.13
1,0.9,0.07,0.7,0.14
1,0.7,0.1,0.7,0.01
1,0.7,0.1,0.7,0.02
1,0.7,0.1,0.7,0.03
1,0.7,0.1,0.7,0.04
1,0.7,0.1,0.7,0.05
1,0.7,0.1,0.7,0.06
1,0.7,0.1,0.7,0.07
1,0.7,0.1,0.7,0.08
1,0.7,0.1,0.7,0.09
1,0.7,0.1,0.7,0.1
1,0.7,0.1,0.7,0.11
1,0.7,0.1,0.7,0.12
1,0.7,0.1,0.7,0.13
1,0.7,0.1,0.7,0.14
1,0.75,0.1,0.7,0.01
1,0.75,0.1,0.7,0.02
1,0.75,0.1,0.7,0.03
1,0.75,0.1,0.7,0.04
1,0.75,0.1,0.7,0.05
1,0.75,0.1,0.7,0.06
1,0.75,0.1,0.7,0.07
1,0.75,0.1,0.7,0.08
1,0.75,0.1,0.7,0.09
1,0.75,0.1,0.7,0.1
1,0.75,0.1,0.7,0.11
1,0.75,0.1,0.7,0.12
1,0.75,0.1,0.7,0.13
1,0.75,0.1,0.7,0.14
1,0.8,0.1,0.7,0.01
1,0.8,0.1,0.7,0.02
1,0.8,0.1,0.7,0.03
1,0.8,0.1,0.7,0.04
1,0.8,0.1,0.7,0.05
1,0.8,0.1,0.7,0.06
1,0.8,0.1,0.7,0.07
1,0.8,0.1,0.7,0.08
1,0.8,0.1,0.7,0.09
1,0.8,0.1,0.7,0.1
1,0.8,0.1,0.7,0.11
1,0.8,0.1,0.7,0.12
1,0.8,0.1,0.7,0.13
1,0.8,0.1,0.7,0.14
1,0.85,0.1,0.7,0.01
1,0.85,0.1,0.7,0.02
1,0.85,0.1,0.7,0.03
1,0.85,0.1,0.7,0.04
1,0.85,0.1,0.7,0.05
1,0.85,0.1,0.7,0.06
1,0.85,0.1,0.7,0.07
1,0.85,0.1,0.7,0.08
1,0.85,0.1,0.7,0.09
1,0.85,0.1,0.7,0.1
1,0.85,0.1,0.7,0.11
1,0.85,0.1,0.7,0.12
1,0.85,0.1,0.7,0.13
1,0.85,0.1,0.7,0.14
1,0.9,0.1,0.7,0.01
1,0.9,0.1,0.7,0.02
1,0.9,0.1,0.7,0.03
1,0.9,0.1,0.7,0.04
1,0.9,0.1,0.7,0.05
1,0.9,0.1,0.7,0.06
1,0.9,0.1,0.7,0.07
1,0.9,0.1,0.7,0.08
1,0.9,0.1,0.7,0.09
1,0.9,0.1,0.7,0.1
1,0.9,0.1,0.7,0.11
1,0.9,0.1,0.7,0.12
1,0.9,0.1,0.7,0.13
1,0.9,0.1,0.7,0.14
1,0.7,0.2,0.7,0.01
1,0.7,0.2,0.7,0.02
1,0.7,0.2,0.7,0.03
1,0.7,0.2,0.7,0.04
1,0.7,0.2,0.7,0.05
1,0.7,0.2,0.7,0.06
1,0.7,0.2,0.7,0.07
1,0.7,0.2,0.7,0.08
1,0.7,0.2,0.7,0.09
1,0.7,0.2,0.7,0.1
1,0.7,0.2,0.7,0.11
1,0.7,0.2,0.7,0.12
1,0.7,0.2,0.7,0.13
1,0.7,0.2,0.7,0.14
1,0.75,0.2,0.7,0.01
1,0.75,0.2,0.7,0.02
1,0.75,0.2,0.7,0.03
1,0.75,0.2,0.7,0.04
1,0.75,0.2,0.7,0.05
1,0.75,0.2,0.7,0.06
1,0.75,0.2,0.7,0.07
1,0.75,0.2,0.7,0.08
1,0.75,0.2,0.7,0.09
1,0.75,0.2,0.7,0.1
1,0.75,0.2,0.7,0.11
1,0.75,0.2,0.7,0.12
1,0.75,0.2,0.7,0.13
1,0.75,0.2,0.7,0.14
1,0.8,0.2,0.7,0.01
1,0.8,0.2,0.7,0.02
1,0.8,0.2,0.7,0.03
1,0.8,0.2,0.7,0.04
1,0.8,0.2,0.7,0.05
1,0.8,0.2,0.7,0.06
1,0.8,0.2,0.7,0.07
1,0.8,0.2,0.7,0.08
1,0.8,0.2,0.7,0.09
1,0.8,0.2,0.7,0.1
1,0.8,0.2,0.7,0.11
1,0.8,0.2,0.7,0.12
1,0.8,0.2,0.7,0.13
1,0.8,0.2,0.7,0.14
1,0.85,0.2,0.7,0.01
1,0.85,0.2,0.7,0.02
1,0.85,0.2,0.7,0.03
1,0.85,0.2,0.7,0.04
1,0.85,0.2,0.7,0.05
1,0.85,0.2,0.7,0.06
1,0.85,0.2,0.7,0.07
1,0.85,0.2,0.7,0.08
1,0.85,0.2,0.7,0.09
1,0.85,0.2,0.7,0.1
1,0.85,0.2,0.7,0.11
1,0.85,0.2,0.7,0.12
1,0.85,0.2,0.7,0.13
1,0.85,0.2,0.7,0.14
1,0.9,0.2,0.7,0.01
1,0.9,0.2,0.7,0.02
1,0.9,0.2,0.7,0.03
1,0.9,0.2,0.7,0.04
1,0.9,0.2,0.7,0.05
1,0.9,0.2,0.7,0.06
1,0.9,0.2,0.7,0.07
1,0.9,0.2,0.7,0.08
1,0.9,0.2,0.7,0.09
1,0.9,0.2,0.7,0.1
1,0.9,0.2,0.7,0.11
1,0.9,0.2,0.7,0.12
1,0.9,0.2,0.7,0.13
1,0.9,0.2,0.7,0.14
1,0.7,0.3,0.7,0.01
1,0.7,0.3,0.7,0.02
1,0.7,0.3,0.7,0.03
1,0.7,0.3,0.7,0.04
1,0.7,0.3,0.7,0.05
1,0.7,0.3,0.7,0.06
1,0.7,0.3,0.7,0.07
1,0.7,0.3,0.7,0.08
1,0.7,0.3,0.7,0.09
1,0.7,0.3,0.7,0.1
1,0.7,0.3,0.7,0.11
1,0.7,0.3,0.7,0.12
1,0.7,0.3,0.7,0.13
1,0.7,0.3,0.7,0.14
1,0.75,0.3,0.7,0.01
1,0.75,0.3,0.7,0.02
1,0.75,0.3,0.7,0.03
1,0.75,0.3,0.7,0.04
1,0.75,0.3,0.7,0.05
1,0.75,0.3,0.7,0.06
1,0.75,0.3,0.7,0.07
1,0.75,0.3,0.7,0.08
1,0.75,0.3,0.7,0.09
1,0.75,0.3,0.7,0.1
1,0.75,0.3,0.7,0.11
1,0.75,0.3,0.7,0.12
1,0.75,0.3,0.7,0.13
1,0.75,0.3,0.7,0.14
1,0.8,0.3,0.7,0.01
1,0.8,0.3,0.7,0.02
1,0.8,0.3,0.7,0.03
1,0.8,0.3,0.7,0.04
1,0.8,0.3,0.7,0.05
1,0.8,0.3,0.7,0.06
1,0.8,0.3,0.7,0.07
1,0.8,0.3,0.7,0.08
1,0.8,0.3,0.7,0.09
1,0.8,0.3,0.7,0.1
1,0.8,0.3,0.7,0.11
1,0.8,0.3,0.7,0.12
1,0.8,0.3,0.7,0.13
1,0.8,0.3,0.7,0.14
1,0.85,0.3,0.7,0.01
1,0.85,0.3,0.7,0.02
1,0.85,0.3,0.7,0.03
1,0.85,0.3,0.7,0.04
1,0.85,0.3,0.7,0.05
1,0.85,0.3,0.7,0.06
1,0.85,0.3,0.7,0.07
1,0.85,0.3,0.7,0.08
1,0.85,0.3,0.7,0.09
1,0.85,0.3,0.7,0.1
1,0.85,0.3,0.7,0.11
1,0.85,0.3,0.7,0.12
1,0.85,0.3,0.7,0.13
1,0.85,0.3,0.7,0.14
1,0.9,0.3,0.7,0.01
1,0.9,0.3,0.7,0.02
1,0.9,0.3,0.7,0.03
1,0.9,0.3,0.7,0.04
1,0.9,0.3,0.7,0.05
1,0.9,0.3,0.7,0.06
1,0.9,0.3,0.7,0.07
1,0.9,0.3,0.7,0.08
1,0.9,0.3,0.7,0.09
1,0.9,0.3,0.7,0.1
1,0.9,0.3,0.7,0.11
1,0.9,0.3,0.7,0.12
1,0.9,0.3,0.7,0.13
1,0.9,0.3,0.7,0.14
1,0.7,0.4,0.7,0.01
1,0.7,0.4,0.7,0.02
1,0.7,0.4,0.7,0.03
1,0.7,0.4,0.7,0.04
1,0.7,0.4,0.7,0.05
1,0.7,0.4,0.7,0.06
1,0.7,0.4,0.7,0.07
1,0.7,0.4,0.7,0.08
1,0.7,0.4,0.7,0.09
1,0.7,0.4,0.7,0.1
1,0.7,0.4,0.7,0.11
1,0.7,0.4,0.7,0.12
1,0.7,0.4,0.7,0.13
1,0.7,0.4,0.7,0.14
1,0.75,0.4,0.7,0.01
1,0.75,0.4,0.7,0.02
1,0.75,0.4,0.7,0.03
1,0.75,0.4,0.7,0.04
1,0.75,0.4,0.7,0.05
1,0.75,0.4,0.7,0.06
1,0.75,0.4,0.7,0.07
1,0.75,0.4,0.7,0.08
1,0.75,0.4,0.7,0.09
1,0.75,0.4,0.7,0.1
1,0.75,0.4,0.7,0.11
1,0.75,0.4,0.7,0.12
1,0.75,0.4,0.7,0.13
1,0.75,0.4,0.7,0.14
1,0.8,0.4,0.7,0.01
1,0.8,0.4,0.7,0.02
1,0.8,0.4,0.7,0.03
1,0.8,0.4,0.7,0.04
1,0.8,0.4,0.7,0.05
1,0.8,0.4,0.7,0.06
1,0.8,0.4,0.7,0.07
1,0.8,0.4,0.7,0.08
1,0.8,0.4,0.7,0.09
1,0.8,0.4,0.7,0.1
1,0.8,0.4,0.7,0.11
1,0.8,0.4,0.7,0.12
1,0.8,0.4,0.7,0.13
1,0.8,0.4,0.7,0.14
1,0.85,0.4,0.7,0.01
1,0.85,0.4,0.7,0.02
1,0.85,0.4,0.7,0.03
1,0.85,0.4,0.7,0.04
1,0.85,0.4,0.7,0.05
1,0.85,0.4,0.7,0.06
1,0.85,0.4,0.7,0.07
1,0.85,0.4,0.7,0.08
1,0.85,0.4,0.7,0.09
1,0.85,0.4,0.7,0.1
1,0.85,0.4,0.7,0.11
1,0.85,0.4,0.7,0.12
1,0.85,0.4,0.7,0.13
1,0.85,0.4,0.7,0.14
1,0.9,0.4,0.7,0.01
1,0.9,0.4,0.7,0.02
1,0.9,0.4,0.7,0.03
1,0.9,0.4,0.7,0.04
1,0.9,0.4,0.7,0.05
1,0.9,0.4,0.7,0.06
1,0.9,0.4,0.7,0.07
1,0.9,0.4,0.7,0.08
1,0.9,0.4,0.7,0.09
1,0.9,0.4,0.7,0.1
1,0.9,0.4,0.7,0.11
1,0.9,0.4,0.7,0.12
1,0.9,0.4,0.7,0.13
1,0.9,0.4,0.7,0.14
1,0.7,0.03,0.8,0.01
1,0.7,0.03,0.8,0.02
1,0.7,0.03,0.8,0.03
1,0.7,0.03,0.8,0.04
1,0.7,0.03,0.8,0.05
1,0.7,0.03,0.8,0.06
1,0.7,0.03,0.8,0.07
1,0.7,0.03,0.8,0.08
1,0.7,0.03,0.8,0.09
1,0.7,0.03,0.8,0.1
1,0.7,0.03,0.8,0.11
1,0.7,0.03,0.8,0.12
1,0.7,0.03,0.8,0.13
1,0.7,0.03,0.8,0.14
1,0.75,0.03,0.8,0.01
1,0.75,0.03,0.8,0.02
1,0.75,0.03,0.8,0.03
1,0.75,0.03,0.8,0.04
1,0.75,0.03,0.8,0.05
1,0.75,0.03,0.8,0.06
1,0.75,0.03,0.8,0.07
1,0.75,0.03,0.8,0.08
1,0.75,0.03,0.8,0.09
1,0.75,0.03,0.8,0.1
1,0.75,0.03,0.8,0.11
1,0.75,0.03,0.8,0.12
1,0.75,0.03,0.8,0.13
1,0.75,0.03,0.8,0.14
1,0.8,0.03,0.8,0.01
1,0.8,0.03,0.8,0.02
1,0.8,0.03,0.8,0.03
1,0.8,0.03,0.8,0.04
1,0.8,0.03,0.8,0.05
1,0.8,0.03,0.8,0.06
1,0.8,0.03,0.8,0.07
1,0.8,0.03,0.8,0.08
1,0.8,0.03,0.8,0.09
1,0.8,0.03,0.8,0.1
1,0.8,0.03,0.8,0.11
1,0.8,0.03,0.8,0.12
1,0.8,0.03,0.8,0.13
1,0.8,0.03,0.8,0.14
1,0.85,0.03,0.8,0.01
1,0.85,0.03,0.8,0.02
1,0.85,0.03,0.8,0.03
1,0.85,0.03,0.8,0.04
1,0.85,0.03,0.8,0.05
1,0.85,0.03,0.8,0.06
1,0.85,0.03,0.8,0.07
1,0.85,0.03,0.8,0.08
1,0.85,0.03,0.8,0.09
1,0.85,0.03,0.8,0.1
1,0.85,0.03,0.8,0.11
1,0.85,0.03,0.8,0.12
1,0.85,0.03,0.8,0.13
1,0.85,0.03,0.8,0.14
1,0.9,0.03,0.8,0.01
1,0.9,0.03,0.8,0.02
1,0.9,0.03,0.8,0.03
1,0.9,0.03,0.8,0.04
1,0.9,0.03,0.8,0.05
1,0.9,0.03,0.8,0.06
1,0.9,0.03,0.8,0.07
1,0.9,0.03,0.8,0.08
1,0.9,0.03,0.8,0.09
1,0.9,0.03,0.8,0.1
1,0.9,0.03,0.8,0.11
1,0.9,0.03,0.8,0.12
1,0.9,0.03,0.8,0.13
1,0.9,0.03,0.8,0.14
1,0.7,0.07,0.8,0.01
1,0.7,0.07,0.8,0.02
1,0.7,0.07,0.8,0.03
1,0.7,0.07,0.8,0.04
1,0.7,0.07,0.8,0.05
1,0.7,0.07,0.8,0.06
1,0.7,0.07,0.8,0.07
1,0.7,0.07,0.8,0.08
1,0.7,0.07,0.8,0.09
1,0.7,0.07,0.8,0.1
1,0.7,0.07,0.8,0.11
1,0.7,0.07,0.8,0.12
1,0.7,0.07,0.8,0.13
1,0.7,0.07,0.8,0.14
1,0.75,0.07,0.8,0.01
1,0.75,0.07,0.8,0.02
1,0.75,0.07,0.8,0.03
